ID,COUNTRY_NAME,ISO2,SITE_NAME,LATITUDE,LONGITUDE,VECTOR_SPECIES_COMPLEX,VECTOR_SPECIES,STAGE,YEAR_START,MONTH_START,YEAR_END,MONTH_END,SAMPLING_METHOD,MOSQUITO_NUMBER,BREEDING_HABITAT,ID_METHOD,CITATION,CITATION_URL,DATA_CURATOR,INVASIVE_STATUS,ADMIN1
558,Saudi Arabia,SA,Al Madinah,24.466700,39.566600,An. stephensi,Not available,NR,2005,,2006,,Not available,3,Not available,Morphology,"Al Ahmad, A.M., Sallam, M.F., Khuriji, M.A., Kheir, S.M. and Azari-Hamidian, S. (2011).  Checklist and pictorial key to fourth-instar larvae of mosquitoes (Diptera: Culicidae) of Saudi Arabia. Journal of Medical Entomology, 48(4):717-737",https://www.ncbi.nlm.nih.gov/pubmed/21845930,"Sinka et al. (2020) A new malaria vector in Africa: Predicting the expansion range of Anopheles stephensi and identifying the urban populations at risk, PNAS, DOI: 10.1073/pnas.2003976117ct",Native,Not available
559,Saudi Arabia,SA,Bureidah,26.316700,43.983300,An. stephensi,Not available,NR,2005,,2006,,Not available,0,Not available,Morphology,"Al Ahmad, A.M., Sallam, M.F., Khuriji, M.A., Kheir, S.M. and Azari-Hamidian, S. (2011).  Checklist and pictorial key to fourth-instar larvae of mosquitoes (Diptera: Culicidae) of Saudi Arabia. Journal of Medical Entomology, 48(4):717-737",https://www.ncbi.nlm.nih.gov/pubmed/21845930,"Sinka et al. (2020) A new malaria vector in Africa: Predicting the expansion range of Anopheles stephensi and identifying the urban populations at risk, PNAS, DOI: 10.1073/pnas.2003976117ct",Native,Not available
560,Saudi Arabia,SA,Dwadmi,24.516600,44.416700,An. stephensi,Not available,NR,2005,,2006,,Not available,0,Not available,Morphology,"Al Ahmad, A.M., Sallam, M.F., Khuriji, M.A., Kheir, S.M. and Azari-Hamidian, S. (2011).  Checklist and pictorial key to fourth-instar larvae of mosquitoes (Diptera: Culicidae) of Saudi Arabia. Journal of Medical Entomology, 48(4):717-737",https://www.ncbi.nlm.nih.gov/pubmed/21845930,"Sinka et al. (2020) A new malaria vector in Africa: Predicting the expansion range of Anopheles stephensi and identifying the urban populations at risk, PNAS, DOI: 10.1073/pnas.2003976117ct",Native,Not available
561,Saudi Arabia,SA,Jizan,16.883400,42.550000,An. stephensi,Not available,NR,2005,,2006,,Not available,0,Not available,Morphology,"Al Ahmad, A.M., Sallam, M.F., Khuriji, M.A., Kheir, S.M. and Azari-Hamidian, S. (2011).  Checklist and pictorial key to fourth-instar larvae of mosquitoes (Diptera: Culicidae) of Saudi Arabia. Journal of Medical Entomology, 48(4):717-737",https://www.ncbi.nlm.nih.gov/pubmed/21845930,"Sinka et al. (2020) A new malaria vector in Africa: Predicting the expansion range of Anopheles stephensi and identifying the urban populations at risk, PNAS, DOI: 10.1073/pnas.2003976117ct",Native,Not available
562,Saudi Arabia,SA,Jeddah,21.550000,39.166700,An. stephensi,Not available,NR,2005,,2006,,Not available,1,Not available,Morphology,"Al Ahmad, A.M., Sallam, M.F., Khuriji, M.A., Kheir, S.M. and Azari-Hamidian, S. (2011).  Checklist and pictorial key to fourth-instar larvae of mosquitoes (Diptera: Culicidae) of Saudi Arabia. Journal of Medical Entomology, 48(4):717-737",https://www.ncbi.nlm.nih.gov/pubmed/21845930,"Sinka et al. (2020) A new malaria vector in Africa: Predicting the expansion range of Anopheles stephensi and identifying the urban populations at risk, PNAS, DOI: 10.1073/pnas.2003976117ct",Native,Not available
563,Saudi Arabia,SA,Makkah,21.450000,39.716700,An. stephensi,Not available,NR,2005,,2006,,Not available,5,Not available,Morphology,"Al Ahmad, A.M., Sallam, M.F., Khuriji, M.A., Kheir, S.M. and Azari-Hamidian, S. (2011).  Checklist and pictorial key to fourth-instar larvae of mosquitoes (Diptera: Culicidae) of Saudi Arabia. Journal of Medical Entomology, 48(4):717-737",https://www.ncbi.nlm.nih.gov/pubmed/21845930,"Sinka et al. (2020) A new malaria vector in Africa: Predicting the expansion range of Anopheles stephensi and identifying the urban populations at risk, PNAS, DOI: 10.1073/pnas.2003976117ct",Native,Not available
564,Saudi Arabia,SA,Najran,17.500000,44.150000,An. stephensi,Not available,NR,2005,,2006,,Not available,4,Not available,Morphology,"Al Ahmad, A.M., Sallam, M.F., Khuriji, M.A., Kheir, S.M. and Azari-Hamidian, S. (2011).  Checklist and pictorial key to fourth-instar larvae of mosquitoes (Diptera: Culicidae) of Saudi Arabia. Journal of Medical Entomology, 48(4):717-737",https://www.ncbi.nlm.nih.gov/pubmed/21845930,"Sinka et al. (2020) A new malaria vector in Africa: Predicting the expansion range of Anopheles stephensi and identifying the urban populations at risk, PNAS, DOI: 10.1073/pnas.2003976117ct",Native,Not available
565,Saudi Arabia,SA,Riyadh,24.583300,46.700000,An. stephensi,Not available,NR,2005,,2006,,Not available,0,Not available,Morphology,"Al Ahmad, A.M., Sallam, M.F., Khuriji, M.A., Kheir, S.M. and Azari-Hamidian, S. (2011).  Checklist and pictorial key to fourth-instar larvae of mosquitoes (Diptera: Culicidae) of Saudi Arabia. Journal of Medical Entomology, 48(4):717-737",https://www.ncbi.nlm.nih.gov/pubmed/21845930,"Sinka et al. (2020) A new malaria vector in Africa: Predicting the expansion range of Anopheles stephensi and identifying the urban populations at risk, PNAS, DOI: 10.1073/pnas.2003976117ct",Native,Not available
566,Saudi Arabia,SA,Tabouk,28.383300,36.566700,An. stephensi,Not available,NR,2005,,2006,,Not available,0,Not available,Morphology,"Al Ahmad, A.M., Sallam, M.F., Khuriji, M.A., Kheir, S.M. and Azari-Hamidian, S. (2011).  Checklist and pictorial key to fourth-instar larvae of mosquitoes (Diptera: Culicidae) of Saudi Arabia. Journal of Medical Entomology, 48(4):717-737",https://www.ncbi.nlm.nih.gov/pubmed/21845930,"Sinka et al. (2020) A new malaria vector in Africa: Predicting the expansion range of Anopheles stephensi and identifying the urban populations at risk, PNAS, DOI: 10.1073/pnas.2003976117ct",Native,Not available
567,Saudi Arabia,SA,Taif,21.266700,40.400000,An. stephensi,Not available,NR,2005,,2006,,Not available,3,Not available,Morphology,"Al Ahmad, A.M., Sallam, M.F., Khuriji, M.A., Kheir, S.M. and Azari-Hamidian, S. (2011).  Checklist and pictorial key to fourth-instar larvae of mosquitoes (Diptera: Culicidae) of Saudi Arabia. Journal of Medical Entomology, 48(4):717-737",https://www.ncbi.nlm.nih.gov/pubmed/21845930,"Sinka et al. (2020) A new malaria vector in Africa: Predicting the expansion range of Anopheles stephensi and identifying the urban populations at risk, PNAS, DOI: 10.1073/pnas.2003976117ct",Native,Not available
568,Saudi Arabia,SA,W. Al Dawasir,20.482000,45.717400,An. stephensi,Not available,NR,2005,,2006,,Not available,12,Not available,Morphology,"Al Ahmad, A.M., Sallam, M.F., Khuriji, M.A., Kheir, S.M. and Azari-Hamidian, S. (2011).  Checklist and pictorial key to fourth-instar larvae of mosquitoes (Diptera: Culicidae) of Saudi Arabia. Journal of Medical Entomology, 48(4):717-737",https://www.ncbi.nlm.nih.gov/pubmed/21845930,"Sinka et al. (2020) A new malaria vector in Africa: Predicting the expansion range of Anopheles stephensi and identifying the urban populations at risk, PNAS, DOI: 10.1073/pnas.2003976117ct",Native,Not available
569,Saudi Arabia,SA,Site 1,23.036200,39.177900,An. stephensi,Not available,NR,2004,March,2006,February,Not available,Not available,Not available,Morphology,"Kheir, S.M., Alahmed, A.M., Al Kuriji, M.A.  and Al Zubyani, S.F. (2010).  Distribution and seasonal activity of mosquitoes in al Madinah Al Munwwrah, Saudi Arabia. Journal of the Egyptian Society of Parasitology, 40(1):215-227",https://www.ncbi.nlm.nih.gov/pubmed/20503600,"Sinka et al. (2020) A new malaria vector in Africa: Predicting the expansion range of Anopheles stephensi and identifying the urban populations at risk, PNAS, DOI: 10.1073/pnas.2003976117ct",Native,Not available
570,Saudi Arabia,SA,Site 3,24.328900,39.356200,An. stephensi,Not available,NR,2004,March,2006,February,Not available,Not available,Not available,Morphology,"Kheir, S.M., Alahmed, A.M., Al Kuriji, M.A.  and Al Zubyani, S.F. (2010).  Distribution and seasonal activity of mosquitoes in al Madinah Al Munwwrah, Saudi Arabia. Journal of the Egyptian Society of Parasitology, 40(1):215-227",https://www.ncbi.nlm.nih.gov/pubmed/20503600,"Sinka et al. (2020) A new malaria vector in Africa: Predicting the expansion range of Anopheles stephensi and identifying the urban populations at risk, PNAS, DOI: 10.1073/pnas.2003976117ct",Native,Not available
571,Saudi Arabia,SA,Site 5,24.305800,39.453000,An. stephensi,Not available,NR,2004,March,2006,February,Not available,Not available,Not available,Morphology,"Kheir, S.M., Alahmed, A.M., Al Kuriji, M.A.  and Al Zubyani, S.F. (2010).  Distribution and seasonal activity of mosquitoes in al Madinah Al Munwwrah, Saudi Arabia. Journal of the Egyptian Society of Parasitology, 40(1):215-227",https://www.ncbi.nlm.nih.gov/pubmed/20503600,"Sinka et al. (2020) A new malaria vector in Africa: Predicting the expansion range of Anopheles stephensi and identifying the urban populations at risk, PNAS, DOI: 10.1073/pnas.2003976117ct",Native,Not available
572,Pakistan,PK,"Quaid-i-Azam university, Islamabad",33.743300,73.160400,An. stephensi,Not available,NR,,,,,Not available,Not available,Not available,Morphology,"Ahmad, N, Fazal, H, Abbasi, BH and Iqbal, M. (2011).  In vitro larvicidal potential against  Anopheles stephensi and antioxidative enzyme activities of Ginkgo biloba, Stevia rebaudiana and Parthenium hysterophorous. Asian Pacific journal of tropical medicine, 4(3):169-75",https://www.ncbi.nlm.nih.gov/pubmed/21771447,"Sinka et al. (2020) A new malaria vector in Africa: Predicting the expansion range of Anopheles stephensi and identifying the urban populations at risk, PNAS, DOI: 10.1073/pnas.2003976117ct",Native,Not available
573,Pakistan,PK,Dhaki,34.302600,71.774900,An. stephensi,Not available,NR,2007,January,2007,December,Not available,219,Not available,Morphology,"Ali, N, Noreen, S, Khan, K and Wahid, S. (2015).  Population dynamics of mosquitoes and malaria vector incrimination in district Charsadda, Khyber Pakhtunkhwa (KP) Pakistan. Acta Tropica, 141(Pt A):25-31",https://www.ncbi.nlm.nih.gov/pubmed/25255965,"Sinka et al. (2020) A new malaria vector in Africa: Predicting the expansion range of Anopheles stephensi and identifying the urban populations at risk, PNAS, DOI: 10.1073/pnas.2003976117ct",Native,Not available
574,Pakistan,PK,Mathra,34.228400,71.628600,An. stephensi,Not available,NR,2007,January,2007,December,Not available,738,Not available,Morphology,"Ali, N, Noreen, S, Khan, K and Wahid, S. (2015).  Population dynamics of mosquitoes and malaria vector incrimination in district Charsadda, Khyber Pakhtunkhwa (KP) Pakistan. Acta Tropica, 141(Pt A):25-31",https://www.ncbi.nlm.nih.gov/pubmed/25255965,"Sinka et al. (2020) A new malaria vector in Africa: Predicting the expansion range of Anopheles stephensi and identifying the urban populations at risk, PNAS, DOI: 10.1073/pnas.2003976117ct",Native,Not available
575,Pakistan,PK,Jump Wali Pulli,31.582000,74.329000,An. stephensi,Not available,NR,2012,September,2012,September,Not available,Not available,Not available,"Morphology, PCR","Ashfaq, M, Herbert, PD, Mirza, JH, Khan, AM, Zafar, Y and Mirza, MS. (2014).  Analyzing mosquito (Diptera: culicidae) diversity in Pakistan by DNA barcoding. PloS One, 9(5):e97268",https://www.ncbi.nlm.nih.gov/pubmed/24827460,"Sinka et al. (2020) A new malaria vector in Africa: Predicting the expansion range of Anopheles stephensi and identifying the urban populations at risk, PNAS, DOI: 10.1073/pnas.2003976117ct",Native,Not available
576,Pakistan,PK,Dera Choudhry da,31.688000,73.923000,An. stephensi,Not available,NR,2012,September,2012,September,Not available,Not available,Not available,"Morphology, PCR","Ashfaq, M, Herbert, PD, Mirza, JH, Khan, AM, Zafar, Y and Mirza, MS. (2014).  Analyzing mosquito (Diptera: culicidae) diversity in Pakistan by DNA barcoding. PloS One, 9(5):e97268",https://www.ncbi.nlm.nih.gov/pubmed/24827460,"Sinka et al. (2020) A new malaria vector in Africa: Predicting the expansion range of Anopheles stephensi and identifying the urban populations at risk, PNAS, DOI: 10.1073/pnas.2003976117ct",Native,Not available
577,Pakistan,PK,Faisalabad,31.081000,72.969000,An. stephensi,Not available,NR,2012,November,2012,November,Not available,Not available,Not available,"Morphology, PCR","Ashfaq, M, Herbert, PD, Mirza, JH, Khan, AM, Zafar, Y and Mirza, MS. (2014).  Analyzing mosquito (Diptera: culicidae) diversity in Pakistan by DNA barcoding. PloS One, 9(5):e97268",https://www.ncbi.nlm.nih.gov/pubmed/24827460,"Sinka et al. (2020) A new malaria vector in Africa: Predicting the expansion range of Anopheles stephensi and identifying the urban populations at risk, PNAS, DOI: 10.1073/pnas.2003976117ct",Native,Not available
578,Pakistan,PK,Sheikhupura,31.700000,73.983300,An. stephensi,Not available,NR,2007,August,2007,August,Not available,Not available,Not available,"Morphology, PCR","Ashfaq, M, Herbert, PD, Mirza, JH, Khan, AM, Zafar, Y and Mirza, MS. (2014).  Analyzing mosquito (Diptera: culicidae) diversity in Pakistan by DNA barcoding. PloS One, 9(5):e97268",https://www.ncbi.nlm.nih.gov/pubmed/24827460,"Sinka et al. (2020) A new malaria vector in Africa: Predicting the expansion range of Anopheles stephensi and identifying the urban populations at risk, PNAS, DOI: 10.1073/pnas.2003976117ct",Native,Not available
579,Pakistan,PK,Charsadda Road,34.142000,71.704000,An. stephensi,Not available,NR,2010,May,2010,May,Not available,Not available,Not available,"Morphology, PCR","Ashfaq, M, Herbert, PD, Mirza, JH, Khan, AM, Zafar, Y and Mirza, MS. (2014).  Analyzing mosquito (Diptera: culicidae) diversity in Pakistan by DNA barcoding. PloS One, 9(5):e97268",https://www.ncbi.nlm.nih.gov/pubmed/24827460,"Sinka et al. (2020) A new malaria vector in Africa: Predicting the expansion range of Anopheles stephensi and identifying the urban populations at risk, PNAS, DOI: 10.1073/pnas.2003976117ct",Native,Not available
